,COHU
2007-02-16,18.729999542236328
2007-02-20,18.899999618530273
2007-02-21,19.09000015258789
2007-02-22,19.459999084472656
2007-02-23,19.920000076293945
2007-02-26,19.469999313354492
2007-02-27,18.719999313354492
2007-02-28,18.639999389648438
2007-03-01,18.600000381469727
2007-03-02,18.290000915527344
2007-03-05,18.25
2007-03-06,18.690000534057617
2007-03-07,18.459999084472656
2007-03-08,18.65999984741211
2007-03-09,18.790000915527344
2007-03-12,19.09000015258789
2007-03-13,18.6299991607666
2007-03-14,18.760000228881836
2007-03-15,18.850000381469727
2007-03-16,18.610000610351562
2007-03-19,19.0
2007-03-20,19.079999923706055
2007-03-21,19.530000686645508
2007-03-22,19.389999389648438
2007-03-23,19.56999969482422
2007-03-26,19.389999389648438
2007-03-27,19.299999237060547
2007-03-28,19.0
2007-03-29,18.709999084472656
2007-03-30,18.799999237060547
2007-04-02,18.6299991607666
2007-04-03,18.889999389648438
2007-04-04,18.90999984741211
2007-04-05,19.06999969482422
2007-04-09,18.790000915527344
2007-04-10,18.920000076293945
2007-04-11,18.780000686645508
2007-04-12,19.020000457763672
2007-04-13,19.149999618530273
2007-04-16,19.549999237060547
2007-04-17,19.40999984741211
2007-04-18,19.40999984741211
2007-04-19,19.190000534057617
2007-04-20,19.540000915527344
2007-04-23,19.549999237060547
2007-04-24,19.709999084472656
2007-04-25,19.989999771118164
2007-04-26,20.979999542236328
2007-04-27,20.3700008392334
2007-04-30,20.579999923706055
2007-05-01,20.979999542236328
2007-05-02,20.989999771118164
2007-05-03,20.979999542236328
2007-05-04,20.8799991607666
2007-05-07,20.829999923706055
2007-05-08,20.520000457763672
2007-05-09,20.989999771118164
2007-05-10,20.139999389648438
2007-05-11,20.540000915527344
2007-05-14,19.780000686645508
2007-05-15,19.450000762939453
2007-05-16,19.649999618530273
2007-05-17,20.1299991607666
2007-05-18,20.239999771118164
2007-05-21,20.739999771118164
2007-05-22,21.200000762939453
2007-05-23,20.809999465942383
2007-05-24,20.270000457763672
2007-05-25,20.56999969482422
2007-05-29,20.920000076293945
2007-05-30,20.610000610351562
2007-05-31,20.440000534057617
2007-06-01,21.079999923706055
2007-06-04,21.219999313354492
2007-06-05,20.719999313354492
2007-06-06,20.600000381469727
2007-06-07,20.459999084472656
2007-06-08,21.049999237060547
2007-06-11,20.8700008392334
2007-06-12,20.450000762939453
2007-06-13,20.84000015258789
2007-06-14,20.81999969482422
2007-06-15,21.200000762939453
2007-06-18,21.6200008392334
2007-06-19,21.56999969482422
2007-06-20,21.190000534057617
2007-06-21,22.610000610351562
2007-06-22,22.709999084472656
2007-06-25,22.739999771118164
2007-06-26,21.670000076293945
2007-06-27,22.030000686645508
2007-06-28,21.889999389648438
2007-06-29,22.25
2007-07-02,23.030000686645508
2007-07-03,23.350000381469727
2007-07-05,22.770000457763672
2007-07-06,23.010000228881836
2007-07-09,23.06999969482422
2007-07-10,22.639999389648438
2007-07-11,22.299999237060547
2007-07-12,23.030000686645508
2007-07-13,22.940000534057617
2007-07-16,23.040000915527344
2007-07-17,23.309999465942383
2007-07-18,23.559999465942383
2007-07-19,23.389999389648438
2007-07-20,22.940000534057617
2007-07-23,22.709999084472656
2007-07-24,22.520000457763672
2007-07-25,21.1299991607666
2007-07-26,20.610000610351562
2007-07-27,20.260000228881836
2007-07-30,19.8700008392334
2007-07-31,19.989999771118164
2007-08-01,20.1299991607666
2007-08-02,20.489999771118164
2007-08-03,19.3799991607666
2007-08-06,18.790000915527344
2007-08-07,19.3700008392334
2007-08-08,20.8700008392334
2007-08-09,21.56999969482422
2007-08-10,21.459999084472656
2007-08-13,20.860000610351562
2007-08-14,20.389999389648438
2007-08-15,20.049999237060547
2007-08-16,20.56999969482422
2007-08-17,20.729999542236328
2007-08-20,20.579999923706055
2007-08-21,20.530000686645508
2007-08-22,20.549999237060547
2007-08-23,20.200000762939453
2007-08-24,20.420000076293945
2007-08-27,20.0
2007-08-28,19.40999984741211
2007-08-29,19.770000457763672
2007-08-30,19.510000228881836
2007-08-31,19.790000915527344
2007-09-04,19.549999237060547
2007-09-05,19.389999389648438
2007-09-06,19.600000381469727
2007-09-07,19.010000228881836
2007-09-10,18.889999389648438
2007-09-11,19.299999237060547
2007-09-12,18.479999542236328
2007-09-13,18.43000030517578
2007-09-14,18.610000610351562
2007-09-17,17.950000762939453
2007-09-18,19.25
2007-09-19,19.709999084472656
2007-09-20,19.889999389648438
2007-09-21,20.31999969482422
2007-09-24,19.469999313354492
2007-09-25,19.229999542236328
2007-09-26,19.030000686645508
2007-09-27,18.700000762939453
2007-09-28,18.75
2007-10-01,20.049999237060547
2007-10-02,20.100000381469727
2007-10-03,19.59000015258789
2007-10-04,20.010000228881836
2007-10-05,20.350000381469727
2007-10-08,20.010000228881836
2007-10-09,19.479999542236328
2007-10-10,20.06999969482422
2007-10-11,20.020000457763672
2007-10-12,20.239999771118164
2007-10-15,19.739999771118164
2007-10-16,19.530000686645508
2007-10-17,19.5
2007-10-18,19.329999923706055
2007-10-19,18.520000457763672
2007-10-22,19.3799991607666
2007-10-23,19.399999618530273
2007-10-24,18.15999984741211
2007-10-25,17.84000015258789
2007-10-26,16.3799991607666
2007-10-29,16.059999465942383
2007-10-30,15.970000267028809
2007-10-31,16.399999618530273
2007-11-01,15.319999694824219
2007-11-02,15.510000228881836
2007-11-05,15.4399995803833
2007-11-06,15.40999984741211
2007-11-07,14.479999542236328
2007-11-08,14.489999771118164
2007-11-09,14.75
2007-11-12,14.369999885559082
2007-11-13,14.770000457763672
2007-11-14,14.609999656677246
2007-11-15,14.710000038146973
2007-11-16,14.729999542236328
2007-11-19,14.550000190734863
2007-11-20,14.760000228881836
2007-11-21,14.680000305175781
2007-11-23,14.930000305175781
2007-11-26,15.029999732971191
2007-11-27,14.770000457763672
2007-11-28,15.819999694824219
2007-11-29,16.030000686645508
2007-11-30,15.649999618530273
2007-12-03,15.260000228881836
2007-12-04,15.5
2007-12-05,15.550000190734863
2007-12-06,16.1200008392334
2007-12-07,16.079999923706055
2007-12-10,16.1299991607666
2007-12-11,15.399999618530273
2007-12-12,15.460000038146973
2007-12-13,15.34000015258789
2007-12-14,14.699999809265137
2007-12-17,14.390000343322754
2007-12-18,14.819999694824219
2007-12-19,14.729999542236328
2007-12-20,15.4399995803833
2007-12-21,16.079999923706055
2007-12-24,16.1200008392334
2007-12-26,16.399999618530273
2007-12-27,15.729999542236328
2007-12-28,15.390000343322754
2007-12-31,15.300000190734863
2008-01-02,15.539999961853027
2008-01-03,15.539999961853027
2008-01-04,14.550000190734863
2008-01-07,14.8100004196167
2008-01-08,14.539999961853027
2008-01-09,15.069999694824219
2008-01-10,15.15999984741211
2008-01-11,14.75
2008-01-14,15.100000381469727
2008-01-15,14.140000343322754
2008-01-16,14.260000228881836
2008-01-17,13.899999618530273
2008-01-18,13.890000343322754
2008-01-22,13.819999694824219
2008-01-23,14.65999984741211
2008-01-24,14.15999984741211
2008-01-25,14.100000381469727
2008-01-28,14.239999771118164
2008-01-29,14.489999771118164
2008-01-30,14.119999885559082
2008-01-31,14.949999809265137
2008-02-01,15.880000114440918
2008-02-04,15.479999542236328
2008-02-05,14.819999694824219
2008-02-06,14.649999618530273
2008-02-07,14.5
2008-02-08,14.40999984741211
2008-02-11,14.329999923706055
2008-02-12,14.9399995803833
2008-02-13,15.399999618530273
2008-02-14,14.600000381469727
2008-02-15,14.710000038146973
2008-02-19,15.130000114440918
2008-02-20,15.5
2008-02-21,15.010000228881836
2008-02-22,15.59000015258789
2008-02-25,15.970000267028809
2008-02-26,16.34000015258789
2008-02-27,16.420000076293945
2008-02-28,15.90999984741211
2008-02-29,15.640000343322754
2008-03-03,15.260000228881836
2008-03-04,15.180000305175781
2008-03-05,15.270000457763672
2008-03-06,14.65999984741211
2008-03-07,15.100000381469727
2008-03-10,14.670000076293945
2008-03-11,15.399999618530273
2008-03-12,15.279999732971191
2008-03-13,16.350000381469727
2008-03-14,16.049999237060547
2008-03-17,16.280000686645508
2008-03-18,17.489999771118164
2008-03-19,16.709999084472656
2008-03-20,20.329999923706055
2008-03-24,16.989999771118164
2008-03-25,17.459999084472656
2008-03-26,17.06999969482422
2008-03-27,16.260000228881836
2008-03-28,15.979999542236328
2008-03-31,16.25
2008-04-01,17.520000457763672
2008-04-02,18.139999389648438
2008-04-03,18.139999389648438
2008-04-04,17.610000610351562
2008-04-07,17.059999465942383
2008-04-08,17.06999969482422
2008-04-09,17.030000686645508
2008-04-10,17.25
2008-04-11,16.700000762939453
2008-04-14,16.290000915527344
2008-04-15,16.299999237060547
2008-04-16,17.020000457763672
2008-04-17,17.030000686645508
2008-04-18,17.6200008392334
2008-04-21,17.440000534057617
2008-04-22,16.43000030517578
2008-04-23,16.889999389648438
2008-04-24,17.540000915527344
2008-04-25,17.25
2008-04-28,18.09000015258789
2008-04-29,17.479999542236328
2008-04-30,17.3700008392334
2008-05-01,18.229999542236328
2008-05-02,18.110000610351562
2008-05-05,17.75
2008-05-06,17.670000076293945
2008-05-07,17.059999465942383
2008-05-08,17.18000030517578
2008-05-09,17.059999465942383
2008-05-12,17.579999923706055
2008-05-13,17.670000076293945
2008-05-14,17.450000762939453
2008-05-15,17.75
2008-05-16,17.489999771118164
2008-05-19,17.209999084472656
2008-05-20,17.079999923706055
2008-05-21,16.940000534057617
2008-05-22,17.0
2008-05-23,16.68000030517578
2008-05-27,16.84000015258789
2008-05-28,17.010000228881836
2008-05-29,17.170000076293945
2008-05-30,17.110000610351562
2008-06-02,16.549999237060547
2008-06-03,16.09000015258789
2008-06-04,16.729999542236328
2008-06-05,17.43000030517578
2008-06-06,17.139999389648438
2008-06-09,16.940000534057617
2008-06-10,16.8700008392334
2008-06-11,16.549999237060547
2008-06-12,16.65999984741211
2008-06-13,16.969999313354492
2008-06-16,17.1299991607666
2008-06-17,16.799999237060547
2008-06-18,16.709999084472656
2008-06-19,17.15999984741211
2008-06-20,16.84000015258789
2008-06-23,16.200000762939453
2008-06-24,15.670000076293945
2008-06-25,15.640000343322754
2008-06-26,15.579999923706055
2008-06-27,15.25
2008-06-30,14.680000305175781
2008-07-01,15.050000190734863
2008-07-02,15.119999885559082
2008-07-03,15.100000381469727
2008-07-07,14.989999771118164
2008-07-08,15.890000343322754
2008-07-09,14.899999618530273
2008-07-10,15.1899995803833
2008-07-11,15.75
2008-07-14,15.170000076293945
2008-07-15,15.069999694824219
2008-07-16,15.59000015258789
2008-07-17,16.06999969482422
2008-07-18,15.8100004196167
2008-07-21,15.640000343322754
2008-07-22,16.110000610351562
2008-07-23,15.949999809265137
2008-07-24,15.800000190734863
2008-07-25,16.290000915527344
2008-07-28,15.369999885559082
2008-07-29,16.100000381469727
2008-07-30,15.970000267028809
2008-07-31,15.920000076293945
2008-08-01,15.699999809265137
2008-08-04,16.209999084472656
2008-08-05,16.969999313354492
2008-08-06,16.729999542236328
2008-08-07,16.959999084472656
2008-08-08,17.739999771118164
2008-08-11,19.010000228881836
2008-08-12,18.229999542236328
2008-08-13,17.68000030517578
2008-08-14,17.5
2008-08-15,17.520000457763672
2008-08-18,17.5
2008-08-19,17.270000457763672
2008-08-20,17.18000030517578
2008-08-21,16.889999389648438
2008-08-22,16.809999465942383
2008-08-25,16.030000686645508
2008-08-26,16.43000030517578
2008-08-27,17.0
2008-08-28,17.06999969482422
2008-08-29,16.700000762939453
2008-09-02,16.700000762939453
2008-09-03,16.1299991607666
2008-09-04,15.680000305175781
2008-09-05,15.449999809265137
2008-09-08,15.9399995803833
2008-09-09,15.770000457763672
2008-09-10,15.699999809265137
2008-09-11,14.890000343322754
2008-09-12,15.020000457763672
2008-09-15,14.739999771118164
2008-09-16,14.930000305175781
2008-09-17,15.050000190734863
2008-09-18,16.469999313354492
2008-09-19,17.399999618530273
2008-09-22,17.290000915527344
2008-09-23,16.75
2008-09-24,16.290000915527344
2008-09-25,16.399999618530273
2008-09-26,16.75
2008-09-29,15.489999771118164
2008-09-30,15.819999694824219
2008-10-01,15.59000015258789
2008-10-02,15.140000343322754
2008-10-03,14.59000015258789
2008-10-06,14.319999694824219
2008-10-07,13.550000190734863
2008-10-08,13.520000457763672
2008-10-09,12.279999732971191
2008-10-10,12.779999732971191
2008-10-13,14.270000457763672
2008-10-14,13.550000190734863
2008-10-15,12.510000228881836
2008-10-16,14.380000114440918
2008-10-17,13.489999771118164
2008-10-20,14.210000038146973
2008-10-21,13.569999694824219
2008-10-22,12.819999694824219
2008-10-23,12.109999656677246
2008-10-24,11.760000228881836
2008-10-27,11.460000038146973
2008-10-28,12.510000228881836
2008-10-29,12.470000267028809
2008-10-30,13.5600004196167
2008-10-31,14.140000343322754
2008-11-03,13.960000038146973
2008-11-04,13.880000114440918
2008-11-05,13.039999961853027
2008-11-06,12.449999809265137
2008-11-07,12.930000305175781
2008-11-10,12.390000343322754
2008-11-11,12.079999923706055
2008-11-12,11.770000457763672
2008-11-13,12.920000076293945
2008-11-14,11.84000015258789
2008-11-17,11.220000267028809
2008-11-18,11.430000305175781
2008-11-19,10.109999656677246
2008-11-20,9.699999809265137
2008-11-21,10.039999961853027
2008-11-24,10.729999542236328
2008-11-25,10.960000038146973
2008-11-26,11.369999885559082
2008-11-28,11.199999809265137
2008-12-01,9.930000305175781
2008-12-02,10.479999542236328
2008-12-03,10.569999694824219
2008-12-04,10.039999961853027
2008-12-05,10.630000114440918
2008-12-08,11.270000457763672
2008-12-09,11.15999984741211
2008-12-10,11.630000114440918
2008-12-11,11.600000381469727
2008-12-12,11.149999618530273
2008-12-15,11.479999542236328
2008-12-16,12.079999923706055
2008-12-17,12.260000228881836
2008-12-18,11.899999618530273
2008-12-19,11.989999771118164
2008-12-22,11.789999961853027
2008-12-23,11.789999961853027
2008-12-24,11.930000305175781
2008-12-26,11.989999771118164
2008-12-29,11.520000457763672
2008-12-30,11.979999542236328
2008-12-31,12.149999618530273
2009-01-02,12.069999694824219
2009-01-05,11.890000343322754
2009-01-06,12.0
2009-01-07,11.649999618530273
2009-01-08,11.609999656677246
2009-01-09,11.180000305175781
2009-01-12,10.770000457763672
2009-01-13,11.170000076293945
2009-01-14,10.630000114440918
2009-01-15,10.75
2009-01-16,10.829999923706055
2009-01-20,10.100000381469727
2009-01-21,10.4399995803833
2009-01-22,10.34000015258789
2009-01-23,10.510000228881836
2009-01-26,10.720000267028809
2009-01-27,10.699999809265137
2009-01-28,10.829999923706055
2009-01-29,10.15999984741211
2009-01-30,9.979999542236328
2009-02-02,10.270000457763672
2009-02-03,10.970000267028809
2009-02-04,10.720000267028809
2009-02-05,10.550000190734863
2009-02-06,10.850000381469727
2009-02-09,10.3100004196167
2009-02-10,9.699999809265137
2009-02-11,10.039999961853027
2009-02-12,10.069999694824219
2009-02-13,10.180000305175781
2009-02-17,9.649999618530273
2009-02-18,9.760000228881836
2009-02-19,9.510000228881836
2009-02-20,9.300000190734863
2009-02-23,8.5
2009-02-24,8.850000381469727
2009-02-25,8.65999984741211
2009-02-26,8.649999618530273
2009-02-27,8.470000267028809
2009-03-02,8.130000114440918
2009-03-03,7.869999885559082
2009-03-04,8.229999542236328
2009-03-05,7.690000057220459
2009-03-06,7.360000133514404
2009-03-09,7.079999923706055
2009-03-10,7.269999980926514
2009-03-11,7.429999828338623
2009-03-12,7.860000133514404
2009-03-13,7.699999809265137
2009-03-16,7.230000019073486
2009-03-17,7.429999828338623
2009-03-18,8.069999694824219
2009-03-19,7.940000057220459
2009-03-20,7.320000171661377
2009-03-23,8.279999732971191
2009-03-24,8.170000076293945
2009-03-25,8.300000190734863
2009-03-26,8.600000381469727
2009-03-27,7.800000190734863
2009-03-30,7.340000152587891
2009-03-31,7.199999809265137
2009-04-01,7.440000057220459
2009-04-02,8.1899995803833
2009-04-03,8.109999656677246
2009-04-06,7.679999828338623
2009-04-07,7.260000228881836
2009-04-08,7.5
2009-04-09,8.239999771118164
2009-04-13,8.260000228881836
2009-04-14,7.820000171661377
2009-04-15,7.829999923706055
2009-04-16,7.980000019073486
2009-04-17,8.460000038146973
2009-04-20,7.650000095367432
2009-04-21,8.149999618530273
2009-04-22,8.520000457763672
2009-04-23,8.369999885559082
2009-04-24,8.619999885559082
2009-04-27,8.220000267028809
2009-04-28,8.479999542236328
2009-04-29,9.329999923706055
2009-04-30,9.760000228881836
2009-05-01,9.729999542236328
2009-05-04,10.029999732971191
2009-05-05,9.699999809265137
2009-05-06,9.520000457763672
2009-05-07,9.270000457763672
2009-05-08,9.699999809265137
2009-05-11,9.149999618530273
2009-05-12,8.869999885559082
2009-05-13,8.109999656677246
2009-05-14,8.300000190734863
2009-05-15,8.170000076293945
2009-05-18,8.539999961853027
2009-05-19,8.729999542236328
2009-05-20,8.65999984741211
2009-05-21,8.65999984741211
2009-05-22,8.420000076293945
2009-05-26,9.140000343322754
2009-05-27,9.100000381469727
2009-05-28,8.970000267028809
2009-05-29,9.25
2009-06-01,9.930000305175781
2009-06-02,9.720000267028809
2009-06-03,9.489999771118164
2009-06-04,10.109999656677246
2009-06-05,9.960000038146973
2009-06-08,9.90999984741211
2009-06-09,9.930000305175781
2009-06-10,9.859999656677246
2009-06-11,10.0
2009-06-12,9.770000457763672
2009-06-15,9.369999885559082
2009-06-16,9.180000305175781
2009-06-17,9.479999542236328
2009-06-18,9.359999656677246
2009-06-19,9.680000305175781
2009-06-22,9.220000267028809
2009-06-23,9.229999542236328
2009-06-24,9.130000114440918
2009-06-25,9.420000076293945
2009-06-26,9.470000267028809
2009-06-29,9.25
2009-06-30,8.979999542236328
2009-07-01,9.279999732971191
2009-07-02,9.260000228881836
2009-07-06,9.140000343322754
2009-07-07,8.739999771118164
2009-07-08,8.529999732971191
2009-07-09,8.609999656677246
2009-07-10,8.75
2009-07-13,8.90999984741211
2009-07-14,8.9399995803833
2009-07-15,9.710000038146973
2009-07-16,9.90999984741211
2009-07-17,9.869999885559082
2009-07-20,10.0
2009-07-21,10.0600004196167
2009-07-22,10.069999694824219
